idImpianto;descCarburante;prezzo;isSelf;dtComu
51163;Benzina;1.979;1;20260716
51163;Gasolio;2.459;0;20260716
51163;Gasolio;2.109;1;20260716
51165;Benzina;1.979;0;20260720
51165;Gasolio;2.079;0;20260720
51171;Benzina;1.929;0;20260719
51171;Benzina;1.929;1;20260719
51171;Gasolio;2.099;0;20260719
51171;Gasolio;2.099;1;20260719
51171;GPL;0.729;0;20260719
51173;Benzina;2.037;0;20260716
51173;Benzina;1.937;1;20260716
51173;Gasolio;2.188;0;20260716
51173;Gasolio;2.088;1;20260716
51176;Benzina;1.947;0;20260717
51176;Benzina;1.947;1;20260717
51176;Gasolio;2.077;0;20260717
51176;Gasolio;2.077;1;20260717
51178;Benzina;2.049;0;20260718
51178;Benzina;1.929;1;20260718
51178;Gasolio;2.259;0;20260718
51178;Gasolio;2.139;1;20260718
51178;Metano;1.699;0;20260718
51178;S-Diesel;2.359;0;20260718
51178;S-Diesel;2.239;1;20260718
51180;Benzina;1.969;0;20260718
51180;Benzina;1.969;1;20260718
51180;Gasolio;2.099;0;20260718
51180;Gasolio;2.099;1;20260718
51180;GPL;0.799;0;20260718
51182;Benzina;1.929;0;20260717
51182;Benzina;1.929;1;20260717
51182;Gasolio;2.099;0;20260717
51182;Gasolio;2.099;1;20260717
51183;Benzina;1.899;1;20260718
51183;Gasolio;2.069;1;20260718
51185;Benzina;1.939;0;20260720
51185;Gasolio;2.159;0;20260720
51186;Benzina;2.164;0;20260719
51186;Benzina;1.944;1;20260719
51186;Gasolio;2.309;0;20260719
51186;Gasolio;2.079;1;20260719
51186;Blue Super;2.194;0;20260719
51186;Blue Super;1.974;1;20260719
51186;Blue Diesel;2.399;0;20260719
51186;Blue Diesel;2.179;1;20260719
51187;Benzina;1.929;1;20260718
51187;Gasolio;2.099;1;20260718
51187;GPL;0.714;0;20260718
51188;Benzina;1.939;1;20260718
51188;Gasolio;2.094;1;20260718
51190;Benzina;1.899;1;20260716
51190;Gasolio;2.099;1;20260716
51190;Benzina Energy 98 ottani;2.049;1;20260716
51190;Gasolio Energy D;2.099;1;20260716
51194;Benzina;2.199;0;20260717
51194;Benzina;1.949;1;20260717
51194;Gasolio;2.349;0;20260717
51194;Gasolio;2.099;1;20260717
51196;Benzina;2.184;0;20260719
51196;Benzina;1.974;1;20260719
51196;Gasolio;2.314;0;20260719
51196;Gasolio;2.104;1;20260719
51196;Blue Diesel;2.414;0;20260719
51196;Blue Diesel;2.204;1;20260719
51196;HVOlution;2.314;0;20260719
51196;HVOlution;2.104;1;20260719
51201;Benzina;1.995;0;20260716
51201;Benzina;1.935;1;20260716
51201;Gasolio;2.185;0;20260716
51201;Gasolio;2.125;1;20260716
51201;Metano;1.696;0;20260716
51201;GPL;0.715;0;20260716
51204;Benzina;2.079;0;20260719
51204;Benzina;1.979;1;20260719
51204;Gasolio;2.199;0;20260719
51204;Gasolio;2.099;1;20260719
51205;Benzina;2.049;0;20260719
51205;Benzina;1.949;1;20260719
51205;Gasolio;2.169;0;20260719
51205;Gasolio;2.069;1;20260719
51205;GPL;0.759;0;20260719
51210;Benzina;1.999;1;20260717
51210;Gasolio;2.159;1;20260717
51212;Benzina;1.929;0;20260718
51212;Benzina;1.929;1;20260718
51212;Gasolio;2.139;0;20260718
51212;Gasolio;2.139;1;20260718
51212;S-Diesel;2.239;0;20260718
51212;S-Diesel;2.239;1;20260718
51213;GPL;0.739;0;20260719
51215;Benzina;1.950;1;20260719
51215;Gasolio;2.059;1;20260719
51216;Benzina;2.049;0;20260717
51216;Benzina;1.899;1;20260717
51216;Gasolio;2.249;0;20260717
51216;Gasolio;2.099;1;20260717
51216;GPL;0.659;0;20260717
51216;Supreme Diesel;2.209;0;20260717
51216;Supreme Diesel;2.059;1;20260717
51218;Benzina;1.999;0;20260716
51218;Gasolio;2.199;0;20260716
51218;GPL;0.799;0;20260716
51219;Benzina;2.149;0;20260720
51219;Benzina;1.969;1;20260720
51219;Gasolio;2.299;0;20260720
51219;Gasolio;2.119;1;20260720
51219;Metano;2.899;0;20260720
51219;GPL;0.729;0;20260720
51219;Gasolio Premium;2.459;0;20260720
51219;Gasolio Premium;2.279;1;20260720
51220;GPL;0.609;0;20260717
51221;Benzina;1.899;1;20260717
51221;Gasolio;2.039;1;20260717
51221;Metano;1.499;0;20260717
51221;GPL;0.759;0;20260717
51221;Benzina speciale;2.049;1;20260717
51221;Gasolio speciale;2.189;1;20260717
51222;Benzina;1.879;0;20260719
51222;Benzina;1.879;1;20260719
51222;Gasolio;1.999;0;20260719
51222;Gasolio;1.979;1;20260719
51227;Benzina;1.939;0;20260718
51227;Benzina;1.939;1;20260718
51227;Gasolio;2.139;0;20260718
51227;Gasolio;2.139;1;20260718
51228;Benzina;1.919;0;20260717
51228;Benzina;1.919;1;20260717
51228;Gasolio;2.049;0;20260717
51228;Gasolio;2.049;1;20260717
51231;Benzina;1.869;0;20260717
51231;Benzina;1.869;1;20260717
51231;Gasolio;2.019;0;20260717
51231;Gasolio;2.019;1;20260717
51234;Benzina;1.899;0;20260719
51234;Gasolio;2.029;0;20260719
51234;GPL;0.718;0;20260719
51235;Benzina;1.959;0;20260719
51235;Benzina;1.959;1;20260719
51235;Gasolio;2.159;0;20260719
51235;Gasolio;2.159;1;20260719
51235;GPL;0.729;0;20260719
51238;Benzina;2.099;0;20260717
51238;Benzina;1.999;1;20260717
51238;Gasolio;2.199;0;20260717
51238;Gasolio;2.099;1;20260717
51238;GPL;0.699;0;20260717
51239;Benzina;2.209;0;20260717
51239;Benzina;1.959;1;20260717
51239;Gasolio;2.349;0;20260717
51239;Gasolio;2.099;1;20260717
51244;Benzina;1.959;1;20260719
51244;Gasolio;2.139;1;20260719
51248;Benzina;1.939;1;20260716
51248;Gasolio;2.099;1;20260716
51249;Benzina;1.969;1;20260717
51249;Gasolio;2.099;1;20260717
51252;Benzina;1.899;1;20260719
51252;Gasolio;2.059;1;20260719
51253;Benzina;1.479;0;20260719
51253;Benzina;1.479;1;20260719
51253;Gasolio;1.423;0;20260719
51253;Gasolio;1.423;1;20260719
51253;HVOlution;1.423;0;20260719
51253;HVOlution;1.423;1;20260719
51254;Benzina;1.859;0;20260717
51254;Gasolio;1.999;0;20260717
51258;Benzina;2.159;0;20260718
51258;Benzina;1.889;1;20260718
51258;Gasolio;2.309;0;20260718
51258;Gasolio;2.039;1;20260718
51258;Metano;1.549;0;20260718
51263;Benzina;1.919;1;20260719
51263;Gasolio;2.049;1;20260719
51264;Benzina;2.169;0;20260719
51264;Benzina;1.949;1;20260719
51264;Gasolio;2.299;0;20260719
51264;Gasolio;2.079;1;20260719
51264;Blue Diesel;2.319;0;20260719
51264;Blue Diesel;2.099;1;20260719
51265;Benzina;2.169;0;20260719
51265;Benzina;1.949;1;20260719
51265;Gasolio;2.299;0;20260719
51265;Gasolio;2.079;1;20260719
51265;Blue Diesel;2.399;0;20260719
51265;Blue Diesel;2.179;1;20260719
51265;HVOlution;2.299;0;20260719
51265;HVOlution;2.079;1;20260719
51272;Benzina;1.929;0;20260716
51272;Benzina;1.929;1;20260716
51272;Gasolio;2.069;0;20260716
51272;Gasolio;2.069;1;20260716
51272;HVO;2.069;0;20260716
51272;HVO;2.069;1;20260716
51273;Benzina;1.799;1;20260719
51273;Gasolio;1.929;1;20260719
51276;Benzina;1.939;1;20260718
51276;Gasolio;2.099;1;20260718
51277;Benzina;2.119;0;20260715
51277;Benzina;1.919;1;20260715
51277;Gasolio;2.219;0;20260715
51277;Gasolio;2.019;1;20260715
51277;Excellium Diesel;2.219;0;20260715
51277;Excellium Diesel;2.019;1;20260715
51278;Benzina;1.949;0;20260716
51278;Benzina;1.949;1;20260716
51278;Gasolio;2.099;0;20260716
51278;Gasolio;2.099;1;20260716
51284;Benzina;1.969;0;20260718
51284;Benzina;1.969;1;20260718
51284;Gasolio;2.108;0;20260718
51284;Gasolio;2.108;1;20260718
51284;GPL;0.739;0;20260718
51285;Benzina;1.949;1;20260719
51285;Gasolio;2.099;1;20260719
51288;Benzina;1.860;0;20260716
51288;Gasolio;2.030;0;20260716
51289;Benzina;1.929;1;20260720
51289;Gasolio;2.099;1;20260720
51289;Supreme Diesel;2.299;1;20260720
51293;Benzina;2.159;0;20260719
51293;Benzina;1.939;1;20260719
51293;Gasolio;2.309;0;20260719
51293;Gasolio;2.089;1;20260719
51293;Blue Diesel;2.409;0;20260719
51293;Blue Diesel;2.189;1;20260719
51293;HVOlution;2.309;0;20260719
51293;HVOlution;2.089;1;20260719
51294;Benzina;2.018;0;20260717
51294;Benzina;1.898;1;20260717
51294;Gasolio Artico;2.218;0;20260717
51294;Gasolio Artico;2.098;1;20260717
51294;HVO;2.168;0;20260717
51294;HVO;2.048;1;20260717
51295;GPL;0.709;0;20260716
51296;Benzina;1.939;1;20260717
51296;Gasolio;2.099;1;20260717
51296;GPL;0.759;0;20260717
51296;Blue Diesel;2.199;1;20260717
51297;Benzina;2.069;0;20260717
51297;Benzina;1.919;1;20260717
51297;Gasolio;2.249;0;20260717
51297;Gasolio;2.099;1;20260717
51297;GPL;0.719;0;20260717
51299;Benzina;1.929;1;20260717
51299;Gasolio;2.129;1;20260717
51300;Benzina;1.917;1;20260717
51300;Gasolio;2.097;1;20260717
51300;GPL;0.739;0;20260717
51301;Benzina;1.939;1;20260719
51301;Gasolio;2.099;1;20260719
51301;Metano;1.799;0;20260719
51301;Blue Super;2.079;1;20260719
51301;Blue Diesel;2.199;1;20260719
51302;Benzina;2.319;0;20260718
51302;Benzina;1.939;1;20260718
51302;Gasolio;2.469;0;20260718
51302;Gasolio;2.089;1;20260718
51305;Benzina;2.159;0;20260718
51305;Benzina;1.959;1;20260718
51305;Gasolio;2.309;0;20260718
51305;Gasolio;2.109;1;20260718
51305;GPL;0.899;0;20260718
51306;Benzina;1.909;1;20260719
51306;Gasolio;2.024;1;20260719
51306;Blue Diesel;2.124;1;20260719
51309;Benzina;2.192;0;20260718
51309;Gasolio;2.199;0;20260718
51310;Benzina;2.389;0;20260720
51310;Benzina;2.009;1;20260720
51310;Gasolio;2.529;0;20260720
51310;Gasolio;2.149;1;20260720
51310;GPL;0.879;0;20260720
51311;Benzina;1.979;1;20260720
51311;Gasolio;2.149;1;20260719
51311;GPL;0.759;0;20260719
51311;Blue Super;2.129;1;20260719
51311;Blue Diesel;2.419;1;20260719
51312;Benzina;2.159;0;20260716
51312;Benzina;2.159;1;20260716
51312;Gasolio;2.299;0;20260716
51312;Gasolio;2.299;1;20260716
51312;Hi-Q Diesel;2.369;0;20260716
51312;Hi-Q Diesel;2.369;1;20260716
51313;Benzina;2.429;0;20260718
51313;Benzina;2.039;1;20260718
51313;Gasolio;2.589;0;20260718
51313;Gasolio;2.199;1;20260718
51313;Blue Diesel;2.617;0;20260718
51313;Blue Diesel;2.227;1;20260718
51317;Benzina;1.929;1;20260720
51317;Gasolio;2.099;1;20260720
51317;Supreme Diesel;2.299;1;20260720
51318;Benzina;1.949;0;20260716
51318;Gasolio;2.129;0;20260716
51319;Benzina;1.916;1;20260719
51319;Gasolio;2.046;1;20260719
51320;Benzina;1.909;1;20260719
51320;Gasolio;2.024;1;20260719
51320;Blue Diesel;2.124;1;20260719
51321;Benzina;2.119;0;20260717
51321;Benzina;1.919;1;20260717
51321;Gasolio;2.379;0;20260717
51321;Gasolio;2.179;1;20260717
51322;Benzina;2.069;0;20260717
51322;Benzina;1.919;1;20260717
51322;Gasolio;2.249;0;20260717
51322;Gasolio;2.099;1;20260717
51323;Benzina;1.929;1;20260717
51323;Gasolio;2.099;1;20260717
51324;Benzina;2.049;0;20260720
51324;Benzina;1.949;1;20260720
51324;Gasolio;2.179;0;20260720
51324;Gasolio;2.079;1;20260720
51324;GPL;0.699;0;20260720
51324;Gasolio speciale;2.219;0;20260720
51324;Gasolio speciale;2.119;1;20260720
51328;Benzina;1.929;0;20260717
51328;Benzina;1.929;1;20260717
51328;Gasolio;2.099;0;20260717
51328;Gasolio;2.099;1;20260717
51328;Metano;1.599;0;20260717
51328;GPL;0.719;0;20260717
51331;Benzina;1.969;1;20260715
51331;Gasolio;2.059;1;20260715
51332;Benzina;1.899;0;20260718
51332;Benzina;1.899;1;20260718
51332;Gasolio;2.059;0;20260718
51332;Gasolio;2.059;1;20260718
51332;Metano;1.589;0;20260718
51332;GPL;0.769;0;20260718
51333;Benzina;2.049;0;20260714
51333;Benzina;1.859;1;20260714
51333;Gasolio;2.139;0;20260714
51333;Gasolio;1.949;1;20260714
51333;HVO;1.949;1;20260714
51334;Benzina;2.199;0;20260718
51334;Benzina;1.949;1;20260718
51334;Gasolio;2.369;0;20260718
51334;Gasolio;2.119;1;20260718
51335;Benzina;2.177;0;20260720
51335;Benzina;1.937;1;20260720
51335;Gasolio;2.327;0;20260720
51335;Gasolio;2.087;1;20260720
51335;Metano;1.569;0;20260719
51335;GPL;0.747;0;20260720
51335;Benzina speciale;2.327;0;20260720
51335;Benzina speciale;2.087;1;20260720
51335;Gasolio speciale;2.427;0;20260720
51335;Gasolio speciale;2.187;1;20260720
51339;Benzina;1.889;0;20260718
51339;Benzina;1.889;1;20260718
51339;Gasolio;2.059;0;20260718
51339;Gasolio;2.059;1;20260718
51340;Metano;1.499;0;20260716
51341;Benzina;1.989;1;20260716
51341;Gasolio;2.169;1;20260716
51341;Supreme Diesel;2.239;1;20260716
51342;Benzina;2.149;0;20260717
51342;Benzina;1.959;1;20260717
51342;Gasolio;2.289;0;20260717
51342;Gasolio;2.099;1;20260717
51343;Benzina;2.149;0;20260717
51343;Benzina;1.959;1;20260717
51343;Gasolio;2.289;0;20260717
51343;Gasolio;2.099;1;20260717
51344;Benzina;1.929;1;20260720
51344;Gasolio;2.099;1;20260720
51344;HVO;2.069;1;20260720
51346;Benzina;1.949;1;20260719
51346;Gasolio;2.099;1;20260719
51346;Supreme Diesel;2.279;1;20260719
51346;HVO;2.099;1;20260719
51347;Benzina;2.179;0;20260719
51347;Benzina;1.959;1;20260719
51347;Gasolio;2.299;0;20260719
51347;Gasolio;2.079;1;20260719
51347;Blue Diesel;2.399;0;20260719
51347;Blue Diesel;2.179;1;20260719
51347;HVOlution;2.079;1;20260719
51348;Benzina;2.159;0;20260719
51348;Benzina;1.939;1;20260719
51348;Gasolio;2.289;0;20260719
51348;Gasolio;2.069;1;20260719
51348;Blue Super;2.099;1;20260719
51348;Blue Diesel;2.389;0;20260719
51348;Blue Diesel;2.169;1;20260719
51349;Benzina;1.889;1;20260719
51349;Gasolio;2.069;1;20260719
51349;GPL;0.729;0;20260719
51350;Benzina;1.969;0;20260718
51350;Benzina;1.969;1;20260718
51350;Gasolio;2.159;0;20260718
51350;Gasolio;2.159;1;20260718
51354;Benzina;2.167;0;20260718
51354;Benzina;1.967;1;20260718
51354;Gasolio;2.349;0;20260718
51354;Gasolio;2.149;1;20260718
51354;GPL;0.859;0;20260718
51354;L-GNC;1.650;0;20260718
51354;GNL;1.490;0;20260718
51359;Benzina;1.969;1;20260718
51359;Gasolio;2.079;1;20260718
51360;Benzina;1.904;1;20260719
51360;Gasolio;2.019;1;20260719
51360;Blue Diesel;2.119;1;20260719
51362;Benzina;2.159;0;20260719
51362;Benzina;1.949;1;20260719
51362;Gasolio;2.259;0;20260719
51362;Gasolio;2.049;1;20260719
51362;Blue Super;2.259;0;20260719
51362;Blue Super;2.049;1;20260719
51362;Blue Diesel;2.359;0;20260719
51362;Blue Diesel;2.149;1;20260719
51363;Benzina;1.473;0;20260717
51363;Benzina;1.458;1;20260717
51363;Hi-Q Diesel;1.603;0;20260717
51363;Hi-Q Diesel;1.588;1;20260717
51363;Gasolio artico;1.403;0;20260717
51363;Gasolio artico;1.388;1;20260717
51363;HiQ Perform+;1.673;0;20260717
51363;HiQ Perform+;1.658;1;20260717
51364;Benzina;1.487;0;20260719
51364;Benzina;1.487;1;20260719
51364;Gasolio;1.426;0;20260719
51364;Gasolio;1.426;1;20260719
51364;Hi-Q Diesel;1.626;0;20260719
51364;Hi-Q Diesel;1.626;1;20260719
51364;HiQ Perform+;1.687;0;20260719
51364;HiQ Perform+;1.687;1;20260719
51368;Benzina;2.029;0;20260717
51368;Benzina;1.899;1;20260717
51368;Gasolio;2.229;0;20260717
51368;Gasolio;2.099;1;20260717
51368;Metano;1.449;0;20260717
51368;GPL;0.669;0;20260717
51369;Benzina;1.919;1;20260718
51369;Gasolio;2.089;1;20260718
51371;Benzina;1.949;0;20260716
51371;Benzina;1.949;1;20260716
51371;Gasolio;2.179;0;20260716
51371;Gasolio;2.179;1;20260716
51371;Supreme Diesel;2.249;0;20260716
51371;Supreme Diesel;2.249;1;20260716
51373;Benzina;1.909;1;20260719
51373;Gasolio;2.024;1;20260719
51373;Blue Diesel;2.124;1;20260719
51374;Benzina;2.259;0;20260718
51374;Benzina;2.049;1;20260718
51374;Gasolio;2.399;0;20260718
51374;Gasolio;2.189;1;20260718
51374;GPL;0.869;0;20260718
51374;Hi-Q Diesel;2.649;0;20260718
51374;Hi-Q Diesel;2.489;1;20260718
51374;HiQ Perform+;2.529;0;20260718
51374;HiQ Perform+;2.349;1;20260718
51374;HVO;2.189;1;20260718
51376;Benzina;2.159;0;20260719
51376;Benzina;1.949;1;20260719
51376;Gasolio;2.269;0;20260719
51376;Gasolio;2.059;1;20260719
51376;Blue Diesel;2.369;0;20260719
51376;Blue Diesel;2.159;1;20260719
51377;Benzina;1.999;1;20260718
51377;Gasolio;2.119;1;20260718
51379;Benzina;2.179;0;20260719
51379;Benzina;1.959;1;20260719
51379;Gasolio;2.289;0;20260719
51379;Gasolio;2.079;1;20260719
51379;Blue Diesel;2.389;0;20260719
51379;Blue Diesel;2.179;1;20260719
51379;HVOlution;2.079;1;20260719
51383;Benzina;2.099;0;20260719
51383;Benzina;1.949;1;20260719
51383;Gasolio;2.199;0;20260719
51383;Gasolio;2.049;1;20260719
51383;GPL;0.699;0;20260719
51383;Benzina speciale;2.399;0;20260719
51383;Benzina speciale;2.249;1;20260719
51383;Gasolio speciale;2.499;0;20260719
51383;Gasolio speciale;2.349;1;20260719
51384;Benzina;2.039;0;20260719
51384;Benzina;1.889;1;20260719
51384;Gasolio;2.209;0;20260719
51384;Gasolio;2.059;1;20260719
51384;GPL;0.689;0;20260719
51384;Gasolio speciale;2.509;0;20260719
51384;Gasolio speciale;2.359;1;20260719
51386;Benzina;1.949;1;20260719
51386;Gasolio;2.099;1;20260719
51387;Benzina;2.179;0;20260718
51387;Benzina;1.939;1;20260718
51387;Gasolio;2.329;0;20260718
51387;Gasolio;2.089;1;20260718
51387;Benzina Shell V Power;2.239;0;20260718
51387;Benzina Shell V Power;2.189;1;20260718
51387;Diesel Shell V Power;2.389;0;20260718
51387;Diesel Shell V Power;2.339;1;20260718
51389;Benzina;1.909;0;20260718
51389;Benzina;1.909;1;20260718
51389;Gasolio;2.059;0;20260718
51389;Gasolio;2.059;1;20260718
51389;GPL;0.789;0;20260718
51389;GPL;0.789;1;20260718
51389;Blue Super;2.019;0;20260718
51389;Blue Super;2.019;1;20260718
51389;Blue Diesel;2.089;0;20260718
51389;Blue Diesel;2.089;1;20260718
51391;Benzina;1.925;0;20260719
51391;Benzina;1.925;1;20260719
51391;Gasolio;2.039;0;20260719
51391;Gasolio;2.039;1;20260719
51391;Blue Super;1.967;0;20260719
51391;Blue Super;1.967;1;20260719
51391;Blue Diesel;2.194;0;20260719
51391;Blue Diesel;2.194;1;20260719
51394;Benzina;1.939;0;20260720
51394;Benzina;1.939;1;20260720
51394;Gasolio;2.099;0;20260720
51394;Gasolio;2.099;1;20260720
51394;Supreme Diesel;2.299;0;20260720
51394;Supreme Diesel;2.299;1;20260720
51395;Benzina;1.999;0;20260720
51395;Benzina;1.899;1;20260719
51395;Gasolio;2.169;0;20260720
51395;Gasolio;2.069;1;20260719
51395;HVO;2.039;1;20260719
51398;Benzina;1.927;0;20260713
51398;Gasolio;1.887;0;20260713
51405;Benzina;2.154;0;20260719
51405;Benzina;1.944;1;20260719
51405;Gasolio;2.284;0;20260719
51405;Gasolio;2.074;1;20260719
51405;HVOlution;2.284;0;20260719
51405;HVOlution;2.074;1;20260719
51406;Benzina;2.170;0;20260719
51406;Benzina;1.950;1;20260719
51406;Gasolio;2.299;0;20260719
51406;Gasolio;2.079;1;20260719
51406;Blue Super;2.320;0;20260719
51406;Blue Super;2.100;1;20260719
51406;Blue Diesel;2.399;0;20260719
51406;Blue Diesel;2.179;1;20260719
51410;Benzina;1.979;0;20260718
51410;Benzina;1.979;1;20260718
51410;Gasolio;2.199;0;20260718
51410;Gasolio;2.199;1;20260718
51412;Benzina;1.899;0;20260720
51412;Benzina;1.899;1;20260720
51412;Gasolio;2.089;0;20260720
51412;Gasolio;2.089;1;20260720
51412;Supreme Diesel;2.139;0;20260720
51412;Supreme Diesel;2.139;1;20260720
51413;Benzina;1.939;1;20260715
51413;Gasolio;2.129;1;20260715
51415;Benzina;1.959;1;20260719
51415;Gasolio;2.099;1;20260719
51415;GPL;0.769;0;20260719
51416;Benzina;1.929;0;20260719
51416;Benzina;1.849;1;20260719
51416;Gasolio;2.129;0;20260719
51416;Gasolio;2.049;1;20260719
51416;GPL;0.659;0;20260719
51416;Supreme Diesel;2.039;0;20260719
51416;Supreme Diesel;1.959;1;20260719
51418;Benzina;1.929;1;20260719
51418;Gasolio;2.099;1;20260719
51419;Benzina;2.169;0;20260719
51419;Benzina;1.949;1;20260719
51419;Gasolio;2.299;0;20260719
51419;Gasolio;2.079;1;20260719
51419;HVOlution;2.299;0;20260719
51419;HVOlution;2.079;1;20260719
51422;Benzina;2.019;0;20260719
51422;Benzina;1.899;1;20260719
51422;Gasolio;2.169;0;20260719
51422;Gasolio;2.049;1;20260719
51422;GPL;0.779;0;20260719
51422;L-GNC;1.499;0;20260719
51422;GNL;1.399;0;20260719
51422;HVO;2.099;0;20260719
51422;HVO;1.999;1;20260719
51425;Benzina;1.949;1;20260717
51425;Gasolio;2.179;1;20260717
51426;Benzina;2.164;0;20260719
51426;Benzina;1.944;1;20260719
51426;Gasolio;2.299;0;20260719
51426;Gasolio;2.079;1;20260719
51426;Blue Super;2.314;0;20260719
51426;Blue Super;2.094;1;20260719
51426;Blue Diesel;2.399;0;20260719
51426;Blue Diesel;2.179;1;20260719
51427;Benzina;2.109;0;20260720
51427;Benzina;1.919;1;20260719
51427;Gasolio;2.269;0;20260720
51427;Gasolio;2.079;1;20260719
51427;GPL;0.739;0;20260720
51427;Excellium Diesel;2.389;0;20260720
51427;Excellium Diesel;2.199;1;20260719
51430;Benzina;1.949;0;20260719
51430;Benzina;1.949;1;20260719
51430;Gasolio;2.099;0;20260719
51430;Gasolio;2.099;1;20260719
51430;GPL;0.699;0;20260719
51432;Benzina;1.969;0;20260719
51432;Benzina;1.919;1;20260719
51432;Gasolio;2.139;0;20260719
51432;Gasolio;2.089;1;20260719
51432;GPL;0.729;0;20260719
51433;Benzina;2.016;0;20260719
51433;Benzina;1.916;1;20260719
51433;Gasolio;2.155;0;20260719
51433;Gasolio;2.055;1;20260719
51433;GPL;0.793;0;20260719
51434;Benzina;2.139;0;20260718
51434;Benzina;1.949;1;20260718
51434;Gasolio;2.269;0;20260718
51434;Gasolio;2.079;1;20260718
51434;GPL;0.829;0;20260718
51436;Benzina;2.169;0;20260719
51436;Benzina;1.949;1;20260719
51436;Gasolio;2.299;0;20260719
51436;Gasolio;2.079;1;20260719
51436;Blue Diesel;2.399;0;20260719
51436;Blue Diesel;2.179;1;20260719
51436;HVOlution;2.079;1;20260719
51437;Benzina;2.193;0;20260718
51437;Benzina;1.979;1;20260718
51437;Gasolio;2.403;0;20260718
51437;Gasolio;2.199;1;20260718
51438;Benzina;1.979;0;20260718
51438;Gasolio;2.199;0;20260718
51439;Benzina;2.245;0;20260718
51439;Benzina;1.999;1;20260718
51439;Gasolio;2.445;0;20260718
51439;Gasolio;2.199;1;20260718
51440;Benzina;1.989;0;20260717
51440;Benzina;1.889;1;20260717
51440;Gasolio;2.149;0;20260717
51440;Gasolio;2.049;1;20260717
51440;GPL;0.719;0;20260717
51441;Benzina;1.969;0;20260718
51441;Benzina;1.969;1;20260718
51441;Gasolio;2.119;0;20260718
51441;Gasolio;2.119;1;20260718
51445;Benzina;1.899;1;20260720
51445;Gasolio;2.089;1;20260720
51445;Supreme Diesel;2.289;1;20260720
51446;Benzina;2.145;0;20260716
51446;Benzina;1.945;1;20260716
51446;Gasolio;2.305;0;20260716
51446;Gasolio;2.105;1;20260716
51449;Benzina;2.079;0;20260717
51449;Benzina;1.949;1;20260717
51449;Gasolio;2.249;0;20260717
51449;Gasolio;2.119;1;20260717
51454;Benzina;1.989;0;20260717
51454;Benzina;1.989;1;20260717
51454;Gasolio;2.139;0;20260717
51454;Gasolio;2.139;1;20260717
51455;Benzina;1.999;0;20260720
51455;Benzina;1.999;1;20260720
51455;Gasolio;2.119;0;20260720
51455;Gasolio;2.119;1;20260720
51456;Benzina;2.089;0;20260719
51456;Benzina;1.949;1;20260719
51456;Gasolio;2.169;0;20260719
51456;Gasolio;2.079;1;20260719
51456;Blue Diesel;2.269;0;20260719
51456;Blue Diesel;2.179;1;20260719
51456;HVOlution;2.169;0;20260719
51456;HVOlution;2.079;1;20260719
51457;Benzina;1.959;0;20260718
51457;Benzina;1.959;1;20260718
51457;Gasolio;2.169;0;20260718
51457;Gasolio;2.169;1;20260718
51457;GPL;0.719;0;20260718
51458;Benzina;2.169;0;20260719
51458;Benzina;1.949;1;20260719
51458;Gasolio;2.299;0;20260719
51458;Gasolio;2.079;1;20260719
51458;Blue Super;2.099;1;20260719
51458;HVOlution;2.299;0;20260719
51458;HVOlution;2.079;1;20260719
51459;Benzina;2.229;0;20260718
51459;Benzina;1.979;1;20260718
51459;Gasolio;2.429;0;20260718
51459;Gasolio;2.179;1;20260718
51460;Benzina;1.919;1;20260719
51460;HVO;2.099;1;20260719
51462;Benzina;2.288;0;20260717
51462;Benzina;1.988;1;20260717
51462;Gasolio;2.398;0;20260717
51462;Gasolio;2.098;1;20260717
51464;Benzina;2.169;0;20260719
51464;Benzina;1.949;1;20260719
51464;Gasolio;2.299;0;20260719
51464;Gasolio;2.079;1;20260719
51464;Blue Diesel;2.399;0;20260719
51464;Blue Diesel;2.179;1;20260719
51465;Benzina;2.139;0;20260719
51465;Benzina;1.919;1;20260719
51465;Gasolio;2.289;0;20260719
51465;Gasolio;2.069;1;20260719
51465;Blue Diesel;2.389;0;20260719
51465;Blue Diesel;2.169;1;20260719
51465;HVOlution;2.289;0;20260719
51465;HVOlution;2.069;1;20260719
51468;Benzina;1.929;1;20260719
51468;Gasolio;2.034;1;20260719
51468;Blue Diesel;2.134;1;20260719
51468;HVOlution;2.034;1;20260719
51469;Benzina;2.169;0;20260719
51469;Benzina;1.949;1;20260719
51469;Gasolio;2.299;0;20260719
51469;Gasolio;2.079;1;20260719
51469;Blue Super;2.369;0;20260719
51469;Blue Super;2.149;1;20260719
51469;Blue Diesel;2.399;0;20260719
51469;Blue Diesel;2.179;1;20260719
51477;Benzina;1.904;1;20260719
51477;Gasolio;2.019;1;20260719
51477;Blue Diesel;2.119;1;20260719
51479;Benzina;1.999;0;20260716
51479;Benzina;1.999;1;20260716
51479;Gasolio;2.159;0;20260716
51479;Gasolio;2.159;1;20260716
51479;Hi-Q Diesel;2.409;0;20260716
51479;Hi-Q Diesel;2.409;1;20260716
51479;HiQ Perform+;2.249;0;20260716
51479;HiQ Perform+;2.249;1;20260716
51483;Benzina;1.929;1;20260716
51483;Gasolio;2.099;1;20260716
51484;Benzina;2.179;0;20260719
51484;Benzina;1.979;1;20260719
51484;Gasolio;2.319;0;20260719
51484;Gasolio;2.119;1;20260719
51491;Benzina;2.109;0;20260718
51491;Benzina;1.909;1;20260718
