ref;brand;lat;lon;;;operator;fuel;price;isself;updated;00
31537;Vega;45.5031870;12.2355884;;;Vega Carburanti S.p.A.;Gasolio;1.989;Servito;09/06/2022 08:38:34;08
31538;Vega;45.5036927;12.2358352;;;Vega Carburanti S.p.A.;Gasolio;1.919;SelfService;10/06/2022 00:08:20;07
31539;Vega;45.5340913;12.1813971;;;Vega Carburanti S.p.A.;Gasolio;1.919;SelfService;10/06/2022 00:08:22;07
31540;Vega;45.6225820;12.5498680;;;Vega Carburanti S.p.A.;Gasolio;1.929;SelfService;10/06/2022 00:07:53;07
31541;Vega;45.4178181;12.0482633;;;Vega Carburanti S.p.A.;Gasolio;1.929;SelfService;10/06/2022 00:07:57;07
31542;Vega;45.4457458;12.2059563;;;Vega Carburanti S.p.A.;Gasolio;1.919;SelfService;10/06/2022 00:07:59;07
31543;Vega;45.4287010;12.1075770;;;Vega Carburanti S.p.A.;Gasolio;1.929;SelfService;10/06/2022 00:07:56;07
31589;Tamoil;46.1881286;13.1161660;;;Nuova Sidap S.R.L.;Gasolio;1.958;SelfService;09/06/2022 11:30:06;08
31589;Tamoil;46.1881286;13.1161660;;;Nuova Sidap S.R.L.;Gasolio;2.198;Servito;09/06/2022 11:30:06;09
31614;Agip;46.0826080;13.3927630;;;Servizi Innovativi Nord Est S.R.L.;Gasolio;1.989;SelfService;10/06/2022 07:54:07;08
31614;Agip;46.0826080;13.3927630;;;Servizi Innovativi Nord Est S.R.L.;Gasolio;2.199;Servito;10/06/2022 07:54:07;09
31657;Agip;45.5686744;12.1136006;;;Iclera S.N.C. di Cancellara Michele & C.;Gasolio;1.949;SelfService;09/06/2022 09:21:58;08
31657;Agip;45.5686744;12.1136006;;;Iclera S.N.C. di Cancellara Michele & C.;Gasolio;2.159;Servito;09/06/2022 09:21:58;08
31659;Agip;45.4414285;12.3156126;;;Iclera S.N.C. di Cancellara Michele & C.;Gasolio;2.064;Servito;09/06/2022 09:14:16;08
32118;;45.9260305;12.7086022;;;Mema Xhevahir;Gasolio;1.929;SelfService;08/06/2022 07:19:14;07
32118;;45.9260305;12.7086022;;;Mema Xhevahir;Gasolio;2.172;Servito;08/06/2022 07:19:14;08
32403;IP;45.9401650;13.0784460;;;Blason Luca & C. S.A.S.;Gasolio;1.929;SelfService;10/06/2022 04:28:08;07
32420;IP;46.1072198;13.2647922;;;Aurora S.N.C. di Shahu Renato & C.;Gasolio;1.929;Servito;09/06/2022 22:06:04;07
32531;Api;45.4893292;12.3017670;;;Ip Services S.R.L.;Gasolio;1.939;SelfService;09/06/2022 23:01:11;08
32589;Total;45.9407576;12.5606352;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.082;SelfService;06/06/2022 15:54:16;08
32589;Total;45.9407576;12.5606352;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.282;Servito;06/06/2022 15:54:16;09
32882;Agip;45.5115616;12.6434317;;;A.G.N. S.A.S. di Varriale Claudio & C.;Gasolio;1.924;SelfService;08/06/2022 18:16:43;07
32882;Agip;45.5115616;12.6434317;;;A.G.N. S.A.S. di Varriale Claudio & C.;Gasolio;2.134;Servito;08/06/2022 18:16:43;08
32883;Eni;45.6226378;12.5543530;;;Varriale Claudio;Gasolio;1.924;SelfService;08/06/2022 18:11:34;07
32883;Eni;45.6226378;12.5543530;;;Varriale Claudio;Gasolio;2.234;Servito;08/06/2022 18:11:34;09
33073;Agip;45.3993096;12.1452161;;;2p S.R.L.;Gasolio;1.889;Servito;09/06/2022 11:40:55;07
33073;Agip;45.3993096;12.1452161;;;2p S.R.L.;Gasolio;1.889;SelfService;09/06/2022 11:40:55;07
33074;P&R Carburanti;45.3320672;12.1346550;;;2p S.R.L.;Gasolio;1.889;Servito;09/06/2022 11:41:14;07
33074;P&R Carburanti;45.3320672;12.1346550;;;2p S.R.L.;Gasolio;1.889;SelfService;09/06/2022 11:41:14;07
33105;Esso;46.0680120;13.2444420;;;Formaggio Fulvio;Gasolio;1.969;Servito;10/06/2022 07:26:26;08
33107;San Marco Petroli;45.4771657;12.2321657;;;San Marco Petroli Distribuzione S.R.L.;Gasolio;1.979;SelfService;10/06/2022 00:18:08;08
33192;Agip;46.4010866;13.0223111;;;Carboil S.A.S. di Romanini Ivan & C.;Gasolio;1.929;SelfService;08/06/2022 15:10:34;07
33192;Agip;46.4010866;13.0223111;;;Carboil S.A.S. di Romanini Ivan & C.;Gasolio;2.149;Servito;08/06/2022 15:10:34;08
33385;Total;45.9423964;12.5620561;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.082;SelfService;06/06/2022 15:54:49;08
33385;Total;45.9423964;12.5620561;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.282;Servito;06/06/2022 15:54:49;09
33464;;45.5029018;12.2686614;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.949;Servito;09/06/2022 16:25:39;08
33464;;45.5029018;12.2686614;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.949;SelfService;09/06/2022 16:25:39;08
33487;;46.4034439;12.8238704;;;Bar Alla Posta di Pacelli Giovanni;Gasolio;2.190;Servito;12/03/2022 10:10:54;09
33588;IP;46.0101237;12.6246698;;;Ip Services S.R.L.;Gasolio;1.899;SelfService;09/06/2022 12:05:22;07
33677;;45.5382496;12.1533760;;;Noaloil S.p.A.;Gasolio;1.919;SelfService;09/06/2022 17:50:48;07
33926;;45.9895436;13.0627012;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.769;Servito;07/06/2022 18:13:03;07
33926;;45.9895436;13.0627012;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.769;SelfService;07/06/2022 18:13:03;07
34054;Agip;45.8961524;13.4110052;;;Zanello Giulio;Gasolio;1.794;SelfService;25/03/2022 08:40:45;07
34171;Drusian;45.6794586;13.3967913;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.919;SelfService;08/06/2022 16:52:43;07
34171;Drusian;45.6794586;13.3967913;;;S.I.A. Engineering Construction S.R.L.;Gasolio;2.039;Servito;08/06/2022 16:52:43;08
34172;Drusian;45.8881689;13.3536673;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.949;Servito;09/06/2022 16:36:27;08
34172;Drusian;45.8881689;13.3536673;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.949;SelfService;09/06/2022 16:36:27;08
34196;ENI;45.9259648;12.7076009;;;S.A. S.N.C. di Montico Sandro & C.;Gasolio;1.924;SelfService;09/06/2022 08:13:33;07
34196;ENI;45.9259648;12.7076009;;;S.A. S.N.C. di Montico Sandro & C.;Gasolio;2.139;Servito;09/06/2022 08:13:33;08
34231;;45.8847589;12.7096988;;;San Marco Petroli Distribuzione S.R.L.;Gasolio;1.999;SelfService;09/06/2022 12:32:09;08
34264;;45.7600752;13.1656390;;;A.F. Petroli S.p.A.;Gasolio;2.169;SelfService;10/06/2022 07:23:09;08
34369;Esso;45.9749276;12.6505677;;;Tesolin Fabio;Gasolio;1.939;SelfService;10/06/2022 07:49:18;08
34562;IP;45.9557300;12.8141360;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.929;Servito;09/06/2022 16:37:31;07
34562;IP;45.9557300;12.8141360;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.929;SelfService;09/06/2022 16:37:31;07
34619;Oil Italia;45.5133333;12.1505556;;;Oil Italia S.R.L.% Oil Italia Gmbh;Gasolio;1.949;SelfService;09/06/2022 16:01:16;08
34623;Fly;46.1591415;12.8870272;;;Liva Snc di Liva Federico & C.;Gasolio;1.999;Servito;08/06/2022 19:12:23;08
34623;Fly;46.1591415;12.8870272;;;Liva Snc di Liva Federico & C.;Gasolio;1.999;SelfService;08/06/2022 19:12:23;08
34901;Agip;45.5366276;12.6463336;;;Stazione di Servizio di Migliaccio Ferdinando;Gasolio;1.899;SelfService;07/06/2022 12:03:33;07
34901;Agip;45.5366276;12.6463336;;;Stazione di Servizio di Migliaccio Ferdinando;Gasolio;2.113;Servito;07/06/2022 12:03:33;08
34955;Eni;45.4319781;12.3092588;;;Veneziana Bunkeraggi S.R.L.;Gasolio;1.952;Servito;07/06/2022 14:10:07;08
35107;TotalErg;46.2680481;13.1190521;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Gasolio;1.999;SelfService;09/06/2022 07:23:03;08
35107;TotalErg;46.2680481;13.1190521;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Gasolio;2.079;Servito;09/06/2022 07:23:03;08
35231;Beyfin;45.7680500;12.8330880;;;Sonego Paolo;Gasolio;1.929;Servito;09/06/2022 10:10:58;07
35231;Beyfin;45.7680500;12.8330880;;;Sonego Paolo;Gasolio;1.929;SelfService;09/06/2022 10:10:58;07
35273;;46.0296771;13.2843260;;;Auto Metano Udine di Rosso Cristian & C. S.A.S.;Gasolio;1.949;SelfService;09/06/2022 07:37:13;08
35273;;46.0296771;13.2843260;;;Auto Metano Udine di Rosso Cristian & C. S.A.S.;Gasolio;2.169;Servito;09/06/2022 07:37:13;08
35330;;46.1000980;13.2062988;;;Stazione Eni di Mazza Giovanni;Gasolio;1.919;SelfService;09/06/2022 09:38:23;07
35330;;46.1000980;13.2062988;;;Stazione Eni di Mazza Giovanni;Gasolio;2.089;Servito;09/06/2022 09:38:23;08
35355;Esso;46.0165821;13.2569841;;;Rigotto Nerio;Gasolio;1.919;SelfService;08/06/2022 08:40:30;07
35393;Costantin;45.9677192;12.6236270;;;Commercio Petroli S.R.L.;Gasolio;1.879;Servito;08/06/2022 11:43:51;07
35393;Costantin;45.9677192;12.6236270;;;Commercio Petroli S.R.L.;Gasolio;1.879;SelfService;08/06/2022 11:43:51;07
35394;Costantin;46.0220272;13.2397237;;;Commercio Petroli S.R.L.;Gasolio;1.868;Servito;08/06/2022 11:44:01;07
35394;Costantin;46.0220272;13.2397237;;;Commercio Petroli S.R.L.;Gasolio;1.868;SelfService;08/06/2022 11:44:01;07
35566;Esso;46.2405648;13.0933806;;;Esso - Via Lavio;Gasolio;1.969;SelfService;10/06/2022 07:31:53;08
35566;Esso;46.2405648;13.0933806;;;Esso - Via Lavio;Gasolio;2.139;Servito;10/06/2022 07:31:53;08
35586;;45.7993547;13.5277227;;;Ip Services S.R.L.;Gasolio;1.939;SelfService;09/06/2022 12:03:05;08
35598;IES;45.3549800;12.0301370;;;Gasoline di Olfeni Angelo e C. S.N.C.;Gasolio;1.939;Servito;08/06/2022 09:53:07;08
35598;IES;45.3549800;12.0301370;;;Gasoline di Olfeni Angelo e C. S.N.C.;Gasolio;1.939;SelfService;08/06/2022 09:53:07;08
35710;;45.9320726;13.1464827;;;Coppino Mattia;Gasolio;1.929;Servito;09/06/2022 19:16:54;07
35710;;45.9320726;13.1464827;;;Coppino Mattia;Gasolio;1.929;SelfService;09/06/2022 19:16:54;07
35743;Costantin;45.5176081;12.6356932;;;Costantin Distribuzione e Servizi S.R.L.;Gasolio;1.958;Servito;08/06/2022 09:56:37;08
35743;Costantin;45.5176081;12.6356932;;;Costantin Distribuzione e Servizi S.R.L.;Gasolio;1.958;SelfService;08/06/2022 09:56:37;08
35819;IP;46.1210521;13.0008388;;;Singh Manjit;Gasolio;1.879;Servito;06/06/2022 20:42:47;07
35918;Tamoil;45.7848182;12.8311482;;;Buoso Andrea;Gasolio;1.949;Servito;10/06/2022 07:28:10;08
35918;Tamoil;45.7848182;12.8311482;;;Buoso Andrea;Gasolio;1.949;SelfService;10/06/2022 07:28:10;08
35966;Esso;45.4354350;12.1298830;;;Bonafe' Stefano;Gasolio;1.909;SelfService;09/06/2022 09:01:54;07
35966;Esso;45.4354350;12.1298830;;;Bonafe' Stefano;Gasolio;2.089;Servito;09/06/2022 09:01:54;08
36231;Costantin;45.9599282;12.5096573;;;Costantin Distribuzione e Servizi Srl;Gasolio;1.919;Servito;08/06/2022 11:42:52;07
36231;Costantin;45.9599282;12.5096573;;;Costantin Distribuzione e Servizi Srl;Gasolio;1.919;SelfService;08/06/2022 11:42:52;07
36232;Stazione di servizio Costantin;45.9485076;12.7452559;;;Costantin Distribuzione e Servizi Srl;Gasolio;1.919;Servito;08/06/2022 09:57:54;07
36232;Stazione di servizio Costantin;45.9485076;12.7452559;;;Costantin Distribuzione e Servizi Srl;Gasolio;1.919;SelfService;08/06/2022 09:57:54;07
36240;Esso;45.6894502;13.1329225;;;Galasso Giorgio;Gasolio;1.979;Servito;08/06/2022 07:55:20;08
36400;Esso;46.4986793;13.3767055;;;Nuova Sidap S.R.L.;Gasolio;1.999;SelfService;05/06/2022 12:00:06;08
36400;Esso;46.4986793;13.3767055;;;Nuova Sidap S.R.L.;Gasolio;2.249;Servito;05/06/2022 12:00:06;09
36416;Sarni Oil;46.1857730;13.1193710;;;Sarni S.R.L.;Gasolio;2.078;SelfService;08/06/2022 17:30:23;08
36416;Sarni Oil;46.1857730;13.1193710;;;Sarni S.R.L.;Gasolio;2.268;Servito;08/06/2022 17:30:23;09
36482;Agip;45.6789927;12.6302422;;;Stazione di Servizio Saltarel S.N.C. di Saltarel Michele & C.;Gasolio;1.929;SelfService;07/06/2022 12:35:46;07
36502;;46.0302138;13.1028162;;;Singh Sandip;Gasolio;1.939;Servito;08/06/2022 19:11:37;08
36503;;46.0853205;13.0299877;;;Singh Nirmal;Gasolio;1.899;Servito;07/06/2022 10:02:02;07
36541;Eni;45.6816659;13.3869755;;;Marchesan S.A.S. di Marchesan Massimiliano e C.;Gasolio;1.899;SelfService;06/06/2022 11:14:27;07
36541;Eni;45.6816659;13.3869755;;;Marchesan S.A.S. di Marchesan Massimiliano e C.;Gasolio;2.129;Servito;06/06/2022 11:14:27;08
36604;;45.6874478;12.6960663;;;Presotto Service di Presotto Italo & C. S.N.C.;Gasolio;1.958;SelfService;09/06/2022 16:47:17;08
36604;;45.6874478;12.6960663;;;Presotto Service di Presotto Italo & C. S.N.C.;Gasolio;2.138;Servito;09/06/2022 16:47:17;08
36816;;45.8284634;12.7818751;;;Contran Simone e Piasentin Marco Umberto S.N.C.;Gasolio;1.964;SelfService;10/06/2022 07:27:27;08
36816;;45.8284634;12.7818751;;;Contran Simone e Piasentin Marco Umberto S.N.C.;Gasolio;2.184;Servito;10/06/2022 07:27:27;09
36921;Distributore ESSO;46.2358745;13.0750952;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Gasolio;1.919;SelfService;10/06/2022 07:36:31;07
36981;Agip;45.5264840;12.3794050;;;Alfa S.N.C. di Pilenga Lorenzo e Fabrizio;Gasolio;1.944;SelfService;09/06/2022 14:10:51;08
36981;Agip;45.5264840;12.3794050;;;Alfa S.N.C. di Pilenga Lorenzo e Fabrizio;Gasolio;2.154;Servito;09/06/2022 14:10:51;08
36989;;45.9770955;13.1983666;;;Ip Services S.R.L.;Gasolio;1.899;SelfService;09/06/2022 12:04:28;07
37002;;46.1220861;13.1887596;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Gasolio;1.999;Servito;10/06/2022 07:34:07;08
37002;;46.1220861;13.1887596;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Gasolio;1.999;SelfService;10/06/2022 07:34:07;08
37105;Esso;45.8042987;12.8881208;;;Tiger S.R.L.;Gasolio;1.998;SelfService;10/06/2022 07:06:12;08
37105;Esso;45.8042987;12.8881208;;;Tiger S.R.L.;Gasolio;2.379;Servito;10/06/2022 07:06:12;09
37124;;45.7206706;12.7173829;;;Marson Luigino;Gasolio;1.919;Servito;09/06/2022 08:09:34;07
37124;;45.7206706;12.7173829;;;Marson Luigino;Gasolio;1.919;SelfService;09/06/2022 08:09:34;07
37269;Esso;45.9380570;13.6027910;;;Lovisini Fulvio;Gasolio;1.969;Servito;10/06/2022 07:09:37;08
37293;;45.6528980;12.8330610;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.959;Servito;08/06/2022 17:33:46;08
37293;;45.6528980;12.8330610;;;S.I.A. Engineering Construction S.R.L.;Gasolio;1.959;SelfService;08/06/2022 17:33:46;08
37311;;45.3836462;12.0379968;;;Tiozzo Andrea;Gasolio;1.947;SelfService;09/06/2022 07:49:20;08
37425;;45.4547814;12.0486814;;;Nicolini Francesco;Gasolio;1.909;SelfService;10/06/2022 07:30:13;07
37425;;45.4547814;12.0486814;;;Nicolini Francesco;Gasolio;1.989;Servito;10/06/2022 07:30:13;08
37479;Agip Eni;45.9499930;13.0509910;;;Pasutti Marco;Gasolio;1.949;SelfService;09/06/2022 12:18:10;08
37479;Agip Eni;45.9499930;13.0509910;;;Pasutti Marco;Gasolio;2.159;Servito;09/06/2022 12:18:10;08
37480;San Marco;45.9036873;13.1818526;;;Duri' Andrea;Gasolio;1.820;SelfService;05/06/2022 00:17:34;07
37517;Api-Ip;46.4174600;12.5847248;;;D'Andrea Stefano;Gasolio;1.989;Servito;10/06/2022 07:26:58;08
37517;Api-Ip;46.4174600;12.5847248;;;D'Andrea Stefano;Gasolio;1.989;SelfService;10/06/2022 07:26:58;08
37581;Agip;45.6899857;13.1397273;;;Distributore Agip di Cardillo Vincenzo;Gasolio;1.984;SelfService;10/06/2022 07:51:00;08
37581;Agip;45.6899857;13.1397273;;;Distributore Agip di Cardillo Vincenzo;Gasolio;2.194;Servito;10/06/2022 07:51:00;09
37731;Tamoil;45.9687840;12.6154430;;;T.D.M. S.R.L.;Gasolio;1.939;SelfService;10/06/2022 07:30:12;08
37740;IP;45.4477589;12.3204380;;;Marco Brussa Carburanti S.N.C. di Brussa Marco & C.;Gasolio;2.206;Servito;09/06/2022 13:00:08;09
37740;IP;45.4477589;12.3204380;;;Marco Brussa Carburanti S.N.C. di Brussa Marco & C.;Gasolio;2.206;SelfService;09/06/2022 13:00:08;09
37779;Esso;46.2102200;13.1027200;;;Kan S.A.S. di Franco Nicola & C.;Gasolio;1.929;Servito;08/06/2022 21:12:53;07
38031;Esso;45.6717090;13.0910509;;;Galizio Giorgio & C. S.N.C. di Capelli Joel e Versolatto Simone;Gasolio;2.029;Servito;10/06/2022 07:41:21;08
38031;Esso;45.6717090;13.0910509;;;Galizio Giorgio & C. S.N.C. di Capelli Joel e Versolatto Simone;Gasolio;2.029;SelfService;10/06/2022 07:41:21;08
38120;Total;45.5089123;12.2663516;;;Ip Services S.R.L.;Gasolio;1.899;SelfService;09/06/2022 12:04:36;07
38130;Agip Eni;45.9746479;13.3234364;;;Auto Metano Udine di Rosso Cristian & C. S.A.S.;Gasolio;1.979;Servito;10/06/2022 07:06:25;08
38169;;45.1855358;12.0189491;;;Groppo Gianni;Gasolio;1.989;Servito;09/06/2022 16:19:26;08
38209;Erg;45.5104526;12.1490730;;;Zanardo Claudio;Gasolio;1.959;SelfService;08/06/2022 16:36:24;08
38209;Erg;45.5104526;12.1490730;;;Zanardo Claudio;Gasolio;2.159;Servito;08/06/2022 16:36:24;08
38336;Esso;46.0641688;13.2125243;;;Gasoline di Andrea De Benedetti;Gasolio;1.919;SelfService;10/06/2022 00:12:15;07
38392;Costantin;45.9841107;12.6434827;;;Commercio Petroli S.R.L.;Gasolio;1.879;SelfService;08/06/2022 11:45:31;07
38395;;45.6973279;13.1427830;;;A.F. Petroli S.p.A.;Gasolio;2.169;Servito;09/06/2022 16:33:07;08
38527;Sarni Oil;46.3984188;13.1671584;;;Sarni S.R.L.;Gasolio;2.079;SelfService;09/06/2022 09:14:37;08
38527;Sarni Oil;46.3984188;13.1671584;;;Sarni S.R.L.;Gasolio;2.269;Servito;09/06/2022 09:14:37;09
38543;R8;45.4005433;12.0017349;;;R8 S.R.L.;Gasolio;1.865;SelfService;08/06/2022 18:44:36;07
38608;L'oasi;45.4501817;12.0775394;;;L'Oasi Snc di Simion Alessandro e Pattaro Francesca;Gasolio;1.929;SelfService;07/06/2022 09:51:47;07
38608;L'oasi;45.4501817;12.0775394;;;L'Oasi Snc di Simion Alessandro e Pattaro Francesca;Gasolio;2.139;Servito;07/06/2022 09:51:47;08
38618;Area Eni;45.6648569;13.7675452;;;Zol Franco - Carburanti;Gasolio;1.969;SelfService;08/06/2022 06:55:14;08
38618;Area Eni;45.6648569;13.7675452;;;Zol Franco - Carburanti;Gasolio;2.189;Servito;08/06/2022 06:55:14;09
38619;Area Eni di Zol Franco;45.6691913;13.7644329;;;Zol Franco - Carburanti;Gasolio;1.969;SelfService;08/06/2022 06:56:49;08
38619;Area Eni di Zol Franco;45.6691913;13.7644329;;;Zol Franco - Carburanti;Gasolio;2.189;Servito;08/06/2022 06:56:49;09
38628;Esso;45.9814474;12.6457034;;;La Perla S.N.C. di Iqbal Farzana & C.;Gasolio;2.149;SelfService;19/03/2022 20:35:54;08
38628;Esso;45.9814474;12.6457034;;;La Perla S.N.C. di Iqbal Farzana & C.;Gasolio;2.239;Servito;19/03/2022 20:35:54;09
38629;Punto auto Ambrosetti;45.6129564;13.8255299;;;Interauto di Pruteanu Daniela;Gasolio;1.919;SelfService;06/06/2022 17:42:22;07
38629;Punto auto Ambrosetti;45.6129564;13.8255299;;;Interauto di Pruteanu Daniela;Gasolio;2.069;Servito;06/06/2022 17:42:22;08
38686;;46.0551944;13.2346646;;;Rafikul Islam;Gasolio;1.969;Servito;08/06/2022 08:08:40;08
38706;Agip;45.8773018;13.3485401;;;Cescutti Daniela;Gasolio;1.934;SelfService;09/06/2022 10:03:58;07
38706;Agip;45.8773018;13.3485401;;;Cescutti Daniela;Gasolio;2.134;Servito;09/06/2022 10:03:58;08
38728;Q8;46.0158648;13.2694275;;;Fabro Michele;Gasolio;1.949;SelfService;08/06/2022 18:51:27;08
38728;Q8;46.0158648;13.2694275;;;Fabro Michele;Gasolio;2.099;Servito;08/06/2022 18:51:27;08
38733;Agip;45.6285979;13.7815055;;;Radin Davide;Gasolio;1.814;SelfService;09/06/2022 19:04:51;07
38733;Agip;45.6285979;13.7815055;;;Radin Davide;Gasolio;1.944;Servito;09/06/2022 19:04:51;08
38738;;45.8371825;12.8535332;;;Esso Bagnara di Gruaro;Gasolio;2.169;SelfService;10/06/2022 07:44:19;08
38811;Agip;46.0566485;13.2288645;;;Poci Hekuran;Gasolio;2.019;Servito;09/06/2022 09:35:15;08
38934;Esso;45.5238470;12.0906070;;;Cecchin Andrea;Gasolio;1.929;SelfService;10/06/2022 07:13:31;07
38934;Esso;45.5238470;12.0906070;;;Cecchin Andrea;Gasolio;2.109;Servito;10/06/2022 07:13:31;08
39018;IP;46.1366362;13.2221614;;;Ghulam Kharian di Ahmed Waqas S.A.S.;Gasolio;1.919;Servito;08/06/2022 13:49:46;07
39018;IP;46.1366362;13.2221614;;;Ghulam Kharian di Ahmed Waqas S.A.S.;Gasolio;1.929;SelfService;08/06/2022 13:49:46;07
39053;SM;46.4788771;12.8677096;;;San Marco Petroli Distribuzione S.R.L.;Gasolio;2.009;SelfService;09/06/2022 12:42:12;08
39060;IP;45.4807881;12.2723005;;;Brixia Finanziaria S.R.L.;Gasolio;1.919;SelfService;09/06/2022 09:01:08;07
39123;Benzina;45.4213647;12.0805373;;;Energia S.R.L.;Gasolio;1.947;SelfService;08/06/2022 11:14:54;08
39125;Agip;46.5062280;13.5652510;;;Collini Mauro;Gasolio;2.104;Servito;10/06/2022 06:53:26;08
39158;Vega;45.5498332;12.2948602;;;Vega Carburanti S.p.A.;Gasolio;1.929;SelfService;10/06/2022 00:08:01;07
39170;Eni;45.7739387;13.0027119;;;Servizi Innovativi Nord Est S.R.L.;Gasolio;1.839;Servito;11/04/2022 00:16:12;07
39170;Eni;45.7739387;13.0027119;;;Servizi Innovativi Nord Est S.R.L.;Gasolio;1.839;SelfService;11/04/2022 00:16:12;07
39261;Esso;45.8287470;13.2810650;;;Gasoline S.A.S. di Maccagnan Gian Luca & C.;Gasolio;1.929;SelfService;09/06/2022 09:03:50;07
39261;Esso;45.8287470;13.2810650;;;Gasoline S.A.S. di Maccagnan Gian Luca & C.;Gasolio;2.029;Servito;09/06/2022 09:03:50;08
39462;J & J Service;45.6580271;13.7946352;;;Pitacco Ermanno;Gasolio;1.919;SelfService;01/06/2022 07:16:12;07
39462;J & J Service;45.6580271;13.7946352;;;Pitacco Ermanno;Gasolio;2.129;Servito;01/06/2022 07:16:12;08
39519;Esso;45.9387000;13.1205500;;;Plus Service di De Paoli Marco & C. S.N.C.;Gasolio;1.929;SelfService;08/06/2022 08:29:02;07
39519;Esso;45.9387000;13.1205500;;;Plus Service di De Paoli Marco & C. S.N.C.;Gasolio;2.099;Servito;08/06/2022 08:29:02;08
39745;Q8;45.8053980;12.8183790;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.082;SelfService;06/06/2022 15:55:22;08
39745;Q8;45.8053980;12.8183790;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.282;Servito;06/06/2022 15:55:22;09
39781;Q8;45.8037570;12.8180680;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.082;SelfService;06/06/2022 15:56:09;08
39781;Q8;45.8037570;12.8180680;;;Duino Nord S.A.S di Sacilotto Laura & C.;Gasolio;2.282;Servito;06/06/2022 15:56:09;09
39804;Sarni Oil;45.8817480;13.2594680;;;Sarni S.R.L.;Gasolio;2.078;SelfService;08/06/2022 16:51:51;08
39804;Sarni Oil;45.8817480;13.2594680;;;Sarni S.R.L.;Gasolio;2.298;Servito;08/06/2022 16:51:51;09
39865;Agip Eni;46.5062992;13.4326378;;;Sabotha Bruna;Gasolio;1.974;SelfService;09/06/2022 09:38:02;08
39865;Agip Eni;46.5062992;13.4326378;;;Sabotha Bruna;Gasolio;2.184;Servito;09/06/2022 09:38:02;09
40085;IES;45.5104758;12.1223321;;;Loro F.lli Spa;Gasolio;1.949;Servito;09/06/2022 17:38:02;08
40091;San Marco Petroli;45.3361060;12.0819250;;;San Marco Petroli Distribuzione S.R.L.;Gasolio;1.939;SelfService;09/06/2022 19:02:06;08
40134;;45.5256070;12.2599858;;;Nuova Sidap S.R.L.;Gasolio;1.964;SelfService;05/06/2022 07:12:54;08
40134;;45.5256070;12.2599858;;;Nuova Sidap S.R.L.;Gasolio;2.269;Servito;05/06/2022 07:12:54;09
40287;Esso;46.1594723;12.7085605;;;F.lli Pontello Srl;Gasolio;1.879;SelfService;07/06/2022 14:43:26;07
40343;;46.0147418;13.2184125;;;Sarni S.R.L.;Gasolio;1.998;SelfService;08/06/2022 17:00:46;08
40343;;46.0147418;13.2184125;;;Sarni S.R.L.;Gasolio;2.188;Servito;08/06/2022 17:00:46;09
40344;Sarni Oil;46.0157300;13.2190373;;;Sarni S.R.L.;Gasolio;1.998;SelfService;08/06/2022 12:49:31;08
40344;Sarni Oil;46.0157300;13.2190373;;;Sarni S.R.L.;Gasolio;2.188;Servito;08/06/2022 12:49:31;09
40351;Tamoil;45.5012054;12.6145179;;;Nonato Pedro Henrique;Gasolio;1.949;Servito;09/06/2022 12:30:05;08
40351;Tamoil;45.5012054;12.6145179;;;Nonato Pedro Henrique;Gasolio;1.949;SelfService;09/06/2022 12:30:05;08
40503;IP;46.0736575;13.2218124;;;Singh Jasbir;Gasolio;1.929;Servito;09/06/2022 08:39:36;07
40539;;45.5025645;12.2702734;;;Catasso Devil;Gasolio;1.969;Servito;09/06/2022 09:30:05;08
40539;;45.5025645;12.2702734;;;Catasso Devil;Gasolio;1.969;SelfService;09/06/2022 09:30:05;08
40572;Esso;46.5055053;13.5693900;;;Autostazione Rifornimenti S.N.C. di Del Ross Alberto & C.;Gasolio;2.039;SelfService;08/06/2022 17:22:37;08
40623;Agip;46.0630959;13.2273044;;;Filling Station Motel S.R.L.;Gasolio;1.989;SelfService;10/06/2022 07:41:22;08
40794;;45.9567014;12.8211571;;;Cst Service di Casotto Mauro & C. Snc;Gasolio;1.935;Servito;09/06/2022 08:54:02;07
