ref;brand;lat;lon;;;operator;fuel;price;isself;updated;00
50197;Api;45.4503075;12.1684541;;;Zancanaro Roberto;Benzina;2.111;Servito;20221224;09
50308;Auchan;45.5167974;12.2362485;;;Iperstaroil S.R.L.;Benzina;1.539;SelfService;20221227;07
50358;;45.5761100;12.6689800;;;Stazione di Servizio Saltarel S.N.C. di Saltarel Michele & C.;Benzina;1.654;SelfService;20221224;07
50484;Agip;45.9279270;13.6132190;;;04130;Benzina;1.614;SelfService;20221228;07
50484;Agip;45.9279270;13.6132190;;;04130;Benzina;1.834;Servito;20221228;08
50653;Stazione di servizio ESSO Riva Gabriele;45.7200848;13.7214831;;;Riva Gabriele;Benzina;1.659;Servito;20221227;07
50653;Stazione di servizio ESSO Riva Gabriele;45.7200848;13.7214831;;;Riva Gabriele;Benzina;1.659;SelfService;20221227;07
50655;Gasfin;45.6392360;13.7737864;;;Magamaste S.N.C. di Stefano Riva & C.;Benzina;1.649;Servito;20221227;07
50655;Gasfin;45.6392360;13.7737864;;;Magamaste S.N.C. di Stefano Riva & C.;Benzina;1.649;SelfService;20221227;07
50673;Coil;45.1206588;12.2543389;;;Coil;Benzina;1.568;Servito;20221228;07
50718;Esso;46.1441190;12.9788230;;;Geff S.R.L.;Benzina;1.649;SelfService;20221228;07
50747;DA.LE.;45.6152860;13.7908860;;;Eni Fuel S.P.A.;Benzina;1.614;SelfService;20221228;07
50747;DA.LE.;45.6152860;13.7908860;;;Eni Fuel S.P.A.;Benzina;1.834;Servito;20221228;08
50781;Esso;46.3949900;13.2152760;;;01959 Esso - Resiutta;Benzina;1.769;SelfService;20221227;08
50899;Agip;46.0248633;13.1684443;;;fratelli Rinaldi S.N.C. di Matteo e Paolo Rinaldi;Benzina;1.624;SelfService;20221227;07
50952;;46.0645392;13.2120296;;;Favaro Giulio;Benzina;1.604;SelfService;20221228;07
50952;;46.0645392;13.2120296;;;Favaro Giulio;Benzina;1.824;Servito;20221228;08
51194;IP;45.7885870;13.0131180;;;Scer S.N.C. di Beccaro Bellino & C.;Benzina;1.569;SelfService;20221227;07
51194;IP;45.7885870;13.0131180;;;Scer S.N.C. di Beccaro Bellino & C.;Benzina;1.809;Servito;20221227;08
51300;IP;45.7804284;12.8763464;;;Europam S.p.A.;Benzina;1.537;SelfService;20221227;07
51662;Metano;45.4695190;12.1990910;;;Noaloil S.p.A.;Benzina;1.629;SelfService;20221228;07
51663;Esso;45.5518322;12.0719522;;;Geff S.R.L.;Benzina;1.589;SelfService;20221228;07
51809;Agip;46.2035220;13.1204010;;;Eni Fuel S.P.A.;Benzina;1.624;SelfService;20221228;07
51809;Agip;46.2035220;13.1204010;;;Eni Fuel S.P.A.;Benzina;1.844;Servito;20221228;08
51862;Eni;45.4750389;12.2112404;;;Eni Fuel S.p.A.;Benzina;1.654;SelfService;20221228;07
51862;Eni;45.4750389;12.2112404;;;Eni Fuel S.p.A.;Benzina;1.874;Servito;20221228;08
51967;EwaPoint;45.6056755;13.8075232;;;Oil Italia Muggia;Benzina;1.609;Servito;20221227;07
51967;EwaPoint;45.6056755;13.8075232;;;Oil Italia Muggia;Benzina;1.609;SelfService;20221227;07
52077;Agip;45.2072246;12.2756647;;;Gestioni Innovative Italia S.R.L.;Benzina;1.654;SelfService;20221228;07
52078;;45.4188547;12.0595785;;;Gestioni Innovative Italia S.R.L.;Benzina;1.654;SelfService;20221228;07
52081;;45.5386088;12.3013026;;;Gestioni Innovative Italia S.R.L.;Benzina;1.654;SelfService;20221228;07
52081;;45.5386088;12.3013026;;;Gestioni Innovative Italia S.R.L.;Benzina;1.864;Servito;20221228;08
52103;Conad;45.7924662;12.8178755;;;Spazio Conad Portogruaro;Benzina;1.538;SelfService;20221227;07
52227;;45.8824578;13.2582772;;;Eni Fuel S.P.A.;Benzina;1.664;SelfService;20221227;07
52227;;45.8824578;13.2582772;;;Eni Fuel S.P.A.;Benzina;1.881;Servito;20221227;08
52235;;45.8013325;12.8137484;;;T.D.P. Carburanti S.R.L.;Benzina;1.549;SelfService;20221227;07
52240;Agip;46.1539002;13.2912666;;;Carrozzeria La Motta di Pecile Maurizio;Benzina;1.619;SelfService;20221227;07
52387;;46.0088700;13.3308100;;;Fuel Service S.A.S. di Valenti Mario & C.;Benzina;1.565;SelfService;20221227;07
52387;;46.0088700;13.3308100;;;Fuel Service S.A.S. di Valenti Mario & C.;Benzina;1.765;Servito;20221227;08
52438;Tamoil;46.0283439;13.2588105;;;6979;Benzina;1.589;Servito;20221228;07
52438;Tamoil;46.0283439;13.2588105;;;6979;Benzina;1.589;SelfService;20221228;07
5243;OMV;45.5482840;12.6018310;;;San Marco Petroli Distribuzione S.R.L.;Benzina;1.629;SelfService;20221227;07
52505;Agip;45.2637321;12.3006957;;;Vi.Sca. S.R.L.;Benzina;1.664;SelfService;20221228;07
52505;Agip;45.2637321;12.3006957;;;Vi.Sca. S.R.L.;Benzina;2.009;Servito;20221228;09
52530;;45.2237355;12.1971605;;;Ohana S.N.C.di Gobbin Narciso & C.;Benzina;1.654;SelfService;20221224;07
52530;;45.2237355;12.1971605;;;Ohana S.N.C.di Gobbin Narciso & C.;Benzina;1.874;Servito;20221224;08
52652;Esso;46.2687113;13.1075760;;;Cossa Enzo;Benzina;1.699;Servito;20221228;07
52765;2P Carburanti;46.0933687;13.2318123;;;2p Udine;Benzina;1.599;Servito;20221227;07
52765;2P Carburanti;46.0933687;13.2318123;;;2p Udine;Benzina;1.599;SelfService;20221227;07
52838;Costantin;45.5491368;12.7460788;;;Costantin di Eraclea Mare;Benzina;1.657;Servito;20221228;07
52838;Costantin;45.5491368;12.7460788;;;Costantin di Eraclea Mare;Benzina;1.657;SelfService;20221228;07
52852;Repsol;45.9357748;13.1754332;;;Repsol;Benzina;1.603;SelfService;20221228;07
52852;Repsol;45.9357748;13.1754332;;;Repsol;Benzina;1.643;Servito;20221228;07
52910;Amico 14;45.1771759;12.2765281;;;Bc Chioggia 2;Benzina;1.565;SelfService;20221227;07
53066;Tamoil;45.7179771;13.0500352;;;T.D.M. S.R.L.;Benzina;1.579;SelfService;20221228;07
53341;;45.6393200;13.7603681;;;Geff S.R.L.;Benzina;1.579;SelfService;20221227;07
53345;;45.8951665;13.3092124;;;Eni Palmanova;Benzina;1.634;SelfService;20221227;07
53345;;45.8951665;13.3092124;;;Eni Palmanova;Benzina;1.854;Servito;20221227;08
53390;europam;45.5562670;12.6686310;;Servizio: self da aperto;Europam S.R.L.;Benzina;1.567;SelfService;20221227;07
53483;Eni;45.8112130;13.5217240;;;Eni;Benzina;1.624;SelfService;20221227;07
53483;Eni;45.8112130;13.5217240;;;Eni;Benzina;1.844;Servito;20221227;08
53525;IP;46.1497874;13.3440433;;;Cg Service di Cattarossi Gianluca;Benzina;1.599;Servito;20221227;07
53583;;45.4422945;12.0511814;;;Arino Ovest;Benzina;1.769;SelfService;20221225;08
53583;;45.4422945;12.0511814;;;Arino Ovest;Benzina;1.979;Servito;20221225;09
53727;;45.7185651;13.7299462;;;Esso Sgonico;Benzina;1.599;SelfService;20221227;07
53727;;45.7185651;13.7299462;;;Esso Sgonico;Benzina;1.789;Servito;20221227;08
53730;Retitalia;46.4152831;12.7967519;;;Leonardo Frare;Benzina;1.721;Servito;20221227;07
53730;Retitalia;46.4152831;12.7967519;;;Leonardo Frare;Benzina;1.721;SelfService;20221227;07
53751;agip;45.7242197;12.7018664;;;Eni Fuel S.p.A.;Benzina;1.644;SelfService;20221227;07
53751;agip;45.7242197;12.7018664;;;Eni Fuel S.p.A.;Benzina;1.754;Servito;20221227;08
53759;;45.3275632;12.0459033;;;Smp Campolongo Maggiore;Benzina;1.639;SelfService;20221228;07
53779;Esso;45.4982972;12.3180769;;;105843 - Tessera - Egi-2go;Benzina;1.659;SelfService;20221224;07
53799;Oil Italia;45.4692656;12.5355560;;;Oil Italia Cavallino;Benzina;1.626;Servito;20221227;07
53799;Oil Italia;45.4692656;12.5355560;;;Oil Italia Cavallino;Benzina;1.626;SelfService;20221227;07
5981;;45.3834720;12.0970410;;;Ip Services S.R.L.;Benzina;1.629;SelfService;20221227;07
6154;Loro;45.1312159;12.0735352;;;L. & L. S.N.C. di Fecchio Davide & C.;Benzina;1.644;Servito;20221227;07
6187;Eni;45.4795275;12.2705799;;"Nuova stazione di rifornimento a idrogeno di Eni, la prima in Italia realizzata in ambito urbano e aperta al pubblico.";Bozzo S.N.C. di Bozzo Mauro & C.;Benzina;1.649;SelfService;20221227;07
6187;Eni;45.4795275;12.2705799;;"Nuova stazione di rifornimento a idrogeno di Eni, la prima in Italia realizzata in ambito urbano e aperta al pubblico.";Bozzo S.N.C. di Bozzo Mauro & C.;Benzina;1.859;Servito;20221227;08
6475;Q8;45.4800785;12.2222066;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.627;SelfService;20221226;07
6476;Q8;45.1944410;12.2820870;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.569;SelfService;20221226;07
6477;Q8 Easy;45.4990769;12.6204447;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.629;SelfService;20221224;07
6478;Q8;45.5584750;12.5760840;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.629;SelfService;20221224;07
6479;Q8;45.4426520;12.1489920;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.639;SelfService;20221226;07
6480;Q8 Easy;45.5069356;12.0236290;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.599;SelfService;20221228;07
6807;Total;45.9442569;12.8356969;;;Marinacci Renato;Benzina;1.589;Servito;20221227;07
6856;Q8;46.0595279;13.2200005;;;Sclippa Lino;Benzina;1.619;Servito;20221228;07
6986;IP;46.1706773;13.2061457;;;Jetrent S.R.L.;Benzina;1.587;SelfService;20221224;07
6986;IP;46.1706773;13.2061457;;;Jetrent S.R.L.;Benzina;1.667;Servito;20221224;07
6987;IP;46.0396718;13.2529196;;;Jetrent S.R.L.;Benzina;1.567;SelfService;20221227;07
6987;IP;46.0396718;13.2529196;;;Jetrent S.R.L.;Benzina;1.627;Servito;20221227;07
7261;Q8 Easy;45.9643929;12.6728282;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.639;SelfService;20221226;07
7262;Q8;45.9313921;12.8714185;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.614;SelfService;20221228;07
7267;Q8easy;46.0897890;13.1448520;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.548;SelfService;20221225;07
7269;Q8 Easy;46.4203023;13.0210435;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.579;SelfService;20221226;07
7283;Q8;45.8223266;13.2149654;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.599;SelfService;20221226;07
7293;Q8 easy;46.0230754;13.2724728;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.567;SelfService;20221226;07
7366;Shell;46.1049231;13.2617815;;;fratelli Giliberti S.N.C. di Giliberti Luca & Tiziano;Benzina;1.609;SelfService;20221227;07
7366;Shell;46.1049231;13.2617815;;;fratelli Giliberti S.N.C. di Giliberti Luca & Tiziano;Benzina;1.839;Servito;20221227;08
7433;IP;46.1632922;13.2562847;;;Fioritto Luciano;Benzina;1.669;Servito;20221227;07
7481;Esso;45.9638050;12.6503506;;;Tesolin Fabio;Benzina;1.639;SelfService;20221227;07
7929;Agip;45.4658551;12.1071883;;;Aesse di Rizzo A. e C. S.N.C.;Benzina;1.649;SelfService;20221228;07
7929;Agip;45.4658551;12.1071883;;;Aesse di Rizzo A. e C. S.N.C.;Benzina;1.868;Servito;20221228;08
8221;Api;45.4840071;12.2811913;;;Ronchin Marino;Benzina;1.659;Servito;20221227;07
8221;Api;45.4840071;12.2811913;;;Ronchin Marino;Benzina;1.659;SelfService;20221227;07
8420;Eni;46.1517115;12.6614450;;;Chiaranda Walter;Benzina;1.629;SelfService;20221227;07
8613;IP;45.5710045;12.1112787;;;Ip;Benzina;1.659;SelfService;20221227;07
8613;IP;45.5710045;12.1112787;;;Ip;Benzina;1.949;Servito;20221227;08
8622;Erg;45.7749396;12.8484418;;;Ip Services S.R.L.;Benzina;1.589;SelfService;20221227;07
8684;Eni;45.9600500;12.5121000;;;;Benzina;1.639;SelfService;20221224;07
8854;Agip;46.1398348;13.2216678;;;Polli Cristian;Benzina;1.634;SelfService;20221227;07
8854;Agip;46.1398348;13.2216678;;;Polli Cristian;Benzina;1.854;Servito;20221227;08
9001;Q8;46.0630539;12.5977319;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.629;SelfService;20221226;07
9002;Presani Marco;46.1000861;13.4423999;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.589;SelfService;20221226;07
9038;Eni;46.3267802;13.1341130;;;Di Bernardo Delia & Alba S.N.C.;Benzina;1.619;Servito;20221224;07
9038;Eni;46.3267802;13.1341130;;;Di Bernardo Delia & Alba S.N.C.;Benzina;1.619;SelfService;20221224;07
9179;Fly;46.0926934;13.0730984;;;Lb di Lauzzana Rita;Benzina;1.598;Servito;20221225;07
9179;Fly;46.0926934;13.0730984;;;Lb di Lauzzana Rita;Benzina;1.598;SelfService;20221225;07
9331;Self Area 4004;45.6185557;13.8185004;;;Self Area 4004 di Riccobon Mauro;Benzina;1.699;Servito;20221227;07
9331;Self Area 4004;45.6185557;13.8185004;;;Self Area 4004 di Riccobon Mauro;Benzina;1.699;SelfService;20221227;07
9338;Petrol;45.9674240;12.9703690;;;Armani Marta;Benzina;1.619;Servito;20221226;07
9575;Tamoil;45.9652460;12.9644680;;;Tigi S.A.S. di Tribos Giovanni & C.;Benzina;1.629;Servito;20221228;07
9575;Tamoil;45.9652460;12.9644680;;;Tigi S.A.S. di Tribos Giovanni & C.;Benzina;1.629;SelfService;20221228;07
9737;Esso;45.6253684;13.7953265;;;Riva Stefano;Benzina;1.659;Servito;20221224;07
9737;Esso;45.6253684;13.7953265;;;Riva Stefano;Benzina;1.659;SelfService;20221224;07
9834;Esso;46.1606724;13.0032206;;;Fioretto Mario;Benzina;1.709;Servito;20221227;07
9834;Esso;46.1606724;13.0032206;;;Fioretto Mario;Benzina;1.709;SelfService;20221227;07
9917;IP;46.0705516;13.1966348;;;Stazione di Servizio Ip di Bacinello Alfio e Mauro S.N.C.;Benzina;1.599;Servito;20221227;07
